,la_code,reporting_year,academic_year,region_code,region_name,la_name,pt_ks2_expectations,pt_ks4_expectations,avg_p8score,num_convictions,num_placed_inside_la,pt_convictions,pt_placed_inside_la,num_substance,num_private_provis,pt_substance,pt_private_provis,num_3_more_placemts,pt_3_more_placemts,inspection_date,ofsted_overall,ofsted_leaders,ofsted_help_protection,ofsted_care,cla_budget,number_in_care,number_in_care_filled,num_convictions_filled,num_placed_inside_la_filled,num_substance_filled,num_private_provis_filled,num_3_more_placemts_filled,pt_convictions_filled,pt_placed_inside_la_filled,pt_substance_filled,pt_private_provis_filled,pt_3_more_placemts_filled,pt_ks2_expectations_filled,pt_ks4_expectations_filled,avg_p8score_filled,per_child_spend,cla_budget_filled,ofsted_overall_filled,ofsted_leaders_filled,ofsted_care_filled,ofsted_help_protection_filled,budget_per_child
55,E06000018,2022,202122.0,E12000004,East Midlands,Nottingham,33.0,15.4,-1.71,,269.0,,37.0,8.0,339.0,2.0,47.0,60.0,8.0,11/07/2022,1.0,2.0,1.0,2.0,46186.0,718.0,718.0,2.0,269.0,8.0,339.0,60.0,0.2785515320334262,37.0,2.0,47.0,8.0,33.0,15.4,-1.71,64.3259052924791,46186.0,1.0,2.0,2.0,1.0,64.3259052924791
656,E10000024,2018,201718.0,E12000004,East Midlands,Nottinghamshire,28.0,22.7,-1.21,0.0,512.0,0.0,65.0,27.0,312.0,5.0,39.0,35.0,4.0,,,,,,50460.0,790.0,790.0,0.0,512.0,27.0,312.0,35.0,0.0,65.0,5.0,39.0,4.0,28.0,22.7,-1.21,63.87341772151899,50460.0,3.0,3.0,3.0,2.0,63.87341772151899
507,E10000024,2019,201819.0,E12000004,East Midlands,Nottinghamshire,35.0,25.0,-1.33,0.0,550.0,0.0,64.0,27.0,369.0,5.0,43.0,36.0,4.0,07/10/2019,3.0,3.0,2.0,3.0,51987.0,862.0,862.0,0.0,550.0,27.0,369.0,36.0,0.0,64.0,5.0,43.0,4.0,35.0,25.0,-1.33,60.30974477958237,51987.0,3.0,3.0,3.0,2.0,60.30974477958237
356,E10000024,2020,201920.0,E12000004,East Midlands,Nottinghamshire,,23.5,,0.0,570.0,0.0,63.0,39.0,412.0,6.0,45.0,37.0,4.0,,,,,,59601.0,909.0,909.0,0.0,570.0,39.0,412.0,37.0,0.0,63.0,6.0,45.0,4.0,33.01180404479897,23.5,-1.2386981810490694,65.56765676567657,59601.0,3.0,3.0,3.0,2.0,65.56765676567657
206,E10000024,2021,202021.0,E12000004,East Midlands,Nottinghamshire,,23.4,,0.0,603.0,0.0,61.0,32.0,476.0,5.0,48.0,37.0,4.0,,,,,,72945.0,993.0,993.0,0.0,603.0,32.0,476.0,37.0,0.0,61.0,5.0,48.0,4.0,33.01180404479897,23.4,-1.2386981810490694,73.45921450151057,72945.0,3.0,3.0,3.0,2.0,73.45921450151057
56,E10000024,2022,202122.0,E12000004,East Midlands,Nottinghamshire,24.0,24.7,-1.57,0.0,564.0,0.0,59.0,40.0,526.0,6.0,55.0,26.0,3.0,,,,,,83029.0,962.0,962.0,0.0,564.0,40.0,526.0,26.0,0.0,59.0,6.0,55.0,3.0,24.0,24.7,-1.57,86.3087318087318,83029.0,3.0,3.0,3.0,2.0,86.3087318087318
623,E08000004,2018,201718.0,E12000002,North West,Oldham,43.0,27.6,-0.7,9.0,323.0,4.0,59.0,20.0,82.0,5.0,15.0,54.0,10.0,,,,,,13745.0,551.0,551.0,9.0,323.0,20.0,82.0,54.0,4.0,59.0,5.0,15.0,10.0,43.0,27.6,-0.7,24.945553539019965,13745.0,2.0,2.0,2.0,2.0,24.945553539019965
474,E08000004,2019,201819.0,E12000002,North West,Oldham,47.0,20.0,-1.32,7.0,292.0,3.0,57.0,12.0,78.0,3.0,15.0,64.0,13.0,21/01/2019,2.0,2.0,2.0,2.0,21617.0,512.0,512.0,7.0,292.0,12.0,78.0,64.0,3.0,57.0,3.0,15.0,13.0,47.0,20.0,-1.32,42.220703125,21617.0,2.0,2.0,2.0,2.0,42.220703125
323,E08000004,2020,201920.0,E12000002,North West,Oldham,,37.1,,7.0,304.0,3.0,58.0,15.0,84.0,4.0,16.0,62.0,12.0,,,,,,22192.0,522.0,522.0,7.0,304.0,15.0,84.0,62.0,3.0,58.0,4.0,16.0,12.0,38.5,37.1,-1.376231884057971,42.513409961685824,22192.0,2.0,2.0,2.0,2.0,42.513409961685824
173,E08000004,2021,202021.0,E12000002,North West,Oldham,,27.8,,7.0,298.0,3.0,57.0,25.0,100.0,6.0,19.0,48.0,9.0,,,,,,21400.0,527.0,527.0,7.0,298.0,25.0,100.0,48.0,3.0,57.0,6.0,19.0,9.0,38.5,27.8,-1.376231884057971,40.60721062618596,21400.0,2.0,2.0,2.0,2.0,40.60721062618596
24,E08000004,2022,202122.0,E12000002,North West,Oldham,39.0,22.2,-1.55,7.0,293.0,3.0,55.0,8.0,120.0,2.0,22.0,51.0,10.0,,,,,,24682.0,536.0,536.0,7.0,293.0,8.0,120.0,51.0,3.0,55.0,2.0,22.0,10.0,39.0,22.2,-1.55,46.048507462686565,24682.0,2.0,2.0,2.0,2.0,46.048507462686565
692,E10000025,2018,201718.0,E12000008,South East,Oxfordshire,39.0,,-1.04,12.0,443.0,4.0,65.0,26.0,297.0,6.0,43.0,79.0,12.0,16/04/2018,3.0,3.0,2.0,3.0,32822.0,684.0,684.0,12.0,443.0,26.0,297.0,79.0,4.0,65.0,6.0,43.0,12.0,39.0,23.857142857142858,-1.04,47.985380116959064,32822.0,3.0,3.0,3.0,2.0,47.985380116959064
543,E10000025,2019,201819.0,E12000008,South East,Oxfordshire,,21.3,-1.18,18.0,473.0,5.0,61.0,48.0,327.0,10.0,42.0,75.0,10.0,,,,,,44410.0,779.0,779.0,18.0,473.0,48.0,327.0,75.0,5.0,61.0,10.0,42.0,10.0,37.22222222222222,21.3,-1.18,57.00898587933248,44410.0,3.0,3.0,3.0,2.0,57.00898587933248
392,E10000025,2020,201920.0,E12000008,South East,Oxfordshire,,28.6,,11.0,444.0,3.0,58.0,23.0,345.0,4.0,45.0,90.0,12.0,,,,,,51827.0,767.0,767.0,11.0,444.0,23.0,345.0,90.0,3.0,58.0,4.0,45.0,12.0,33.708333333333336,28.6,-1.326851851851852,67.57105606258149,51827.0,3.0,3.0,3.0,2.0,67.57105606258149
242,E10000025,2021,202021.0,E12000008,South East,Oxfordshire,,32.1,,12.0,447.0,3.0,57.0,30.0,360.0,5.0,46.0,72.0,9.0,,,,,,55798.0,782.0,782.0,12.0,447.0,30.0,360.0,72.0,3.0,57.0,5.0,46.0,9.0,33.708333333333336,32.1,-1.326851851851852,71.3529411764706,55798.0,3.0,3.0,3.0,2.0,71.3529411764706
92,E10000025,2022,202122.0,E12000008,South East,Oxfordshire,,21.2,-1.17,9.0,495.0,2.0,58.0,16.0,432.0,3.0,51.0,94.0,11.0,,,,,,60068.0,854.0,854.0,9.0,495.0,16.0,432.0,94.0,2.0,58.0,3.0,51.0,11.0,30.285714285714285,21.2,-1.17,70.33723653395785,60068.0,3.0,3.0,3.0,2.0,70.33723653395785
679,E06000031,2018,201718.0,E12000006,East of England,Peterborough,,,-1.46,,151.0,,41.0,,157.0,,43.0,22.0,6.0,25/06/2018,3.0,3.0,3.0,3.0,27458.0,369.0,369.0,5.0,151.0,6.0,157.0,22.0,1.3550135501355014,41.0,1.6260162601626018,43.0,6.0,36.875,21.085714285714285,-1.46,74.41192411924119,27458.0,3.0,3.0,3.0,3.0,74.41192411924119
530,E06000031,2019,201819.0,E12000006,East of England,Peterborough,42.0,,-1.13,,148.0,,40.0,,182.0,,49.0,31.0,8.0,,,,,,25881.0,374.0,374.0,4.0,148.0,3.0,182.0,31.0,1.06951871657754,40.0,0.8021390374331552,49.0,8.0,42.0,20.24285714285714,-1.13,69.20053475935829,25881.0,3.0,3.0,3.0,3.0,69.20053475935829
379,E06000031,2020,201920.0,E12000006,East of England,Peterborough,,24.1,,,149.0,,40.0,6.0,172.0,2.0,47.0,25.0,7.0,,,,,,28341.0,369.0,369.0,4.0,149.0,6.0,172.0,25.0,1.084010840108401,40.0,2.0,47.0,7.0,34.52173913043478,24.1,-1.1896875,76.8048780487805,28341.0,3.0,3.0,3.0,3.0,76.8048780487805
229,E06000031,2021,202021.0,E12000006,East of England,Peterborough,,24.0,,,129.0,,37.0,0.0,157.0,0.0,45.0,33.0,9.0,,,,,,27533.0,351.0,351.0,1.0,129.0,0.0,157.0,33.0,0.2849002849002849,37.0,0.0,45.0,9.0,34.52173913043478,24.0,-1.1896875,78.44159544159544,27533.0,3.0,3.0,3.0,3.0,78.44159544159544
79,E06000031,2022,202122.0,E12000006,East of England,Peterborough,40.0,,-1.57,,127.0,,36.0,,163.0,,46.0,29.0,8.0,,,,,,30204.0,354.0,354.0,4.0,127.0,4.0,163.0,29.0,1.1299435028248588,36.0,1.1299435028248588,46.0,8.0,40.0,26.966666666666665,-1.57,85.32203389830508,30204.0,3.0,3.0,3.0,3.0,85.32203389830508
709,E06000026,2018,201718.0,E12000009,South West,Plymouth,,,-1.28,0.0,269.0,0.0,64.0,0.0,176.0,0.0,42.0,54.0,13.0,29/10/2018,2.0,2.0,2.0,2.0,22651.0,418.0,418.0,0.0,269.0,0.0,176.0,54.0,0.0,64.0,0.0,42.0,13.0,40.0,23.209633027522937,-1.28,54.188995215311,22651.0,2.0,2.0,2.0,2.0,54.188995215311
560,E06000026,2019,201819.0,E12000009,South West,Plymouth,47.0,,-1.62,0.0,271.0,0.0,66.0,6.0,188.0,2.0,46.0,43.0,10.0,,,,,,26357.0,412.0,412.0,0.0,271.0,6.0,188.0,43.0,0.0,66.0,2.0,46.0,10.0,47.0,17.880000000000003,-1.62,63.97330097087379,26357.0,2.0,2.0,2.0,2.0,63.97330097087379
411,E06000026,2020,201920.0,E12000009,South West,Plymouth,,,,6.0,272.0,3.0,63.0,7.0,217.0,2.0,50.0,50.0,12.0,,,,,,31410.0,434.0,434.0,6.0,272.0,7.0,217.0,50.0,3.0,63.0,2.0,50.0,12.0,37.166666666666664,26.055555555555557,-1.333976528059097,72.37327188940093,31410.0,2.0,2.0,2.0,2.0,72.37327188940093
260,E06000026,2021,202021.0,E12000009,South West,Plymouth,,33.3,,7.0,291.0,3.0,60.0,15.0,234.0,5.0,48.0,58.0,12.0,,,,,,32681.0,485.0,485.0,7.0,291.0,15.0,234.0,58.0,3.0,60.0,5.0,48.0,12.0,37.166666666666664,33.3,-1.333976528059097,67.38350515463918,32681.0,2.0,2.0,2.0,2.0,67.38350515463918
110,E06000026,2022,202122.0,E12000009,South West,Plymouth,,18.2,-1.73,7.0,296.0,3.0,60.0,7.0,242.0,2.0,49.0,63.0,13.0,,,,,,32158.0,491.0,491.0,7.0,296.0,7.0,242.0,63.0,3.0,60.0,2.0,49.0,13.0,35.75,18.2,-1.73,65.4949083503055,32158.0,2.0,2.0,2.0,2.0,65.4949083503055
693,E06000044,2018,201718.0,E12000008,South East,Portsmouth,,,-1.52,24.0,163.0,12.0,39.0,16.0,91.0,6.0,22.0,60.0,14.0,,,,,,14042.0,415.0,415.0,24.0,163.0,16.0,91.0,60.0,12.0,39.0,6.0,22.0,14.0,32.75,23.857142857142858,-1.52,33.83614457831325,14042.0,3.0,3.0,3.0,4.0,33.83614457831325
544,E06000044,2019,201819.0,E12000008,South East,Portsmouth,30.0,,-2.14,25.0,226.0,10.0,46.0,16.0,132.0,5.0,27.0,78.0,16.0,,,,,,17542.0,488.0,488.0,25.0,226.0,16.0,132.0,78.0,10.0,46.0,5.0,27.0,16.0,30.0,13.566666666666668,-2.14,35.94672131147541,17542.0,3.0,3.0,3.0,4.0,35.94672131147541
393,E06000044,2020,201920.0,E12000008,South East,Portsmouth,,25.6,,21.0,229.0,8.0,49.0,17.0,136.0,5.0,29.0,70.0,15.0,,,,,,24346.0,468.0,468.0,21.0,229.0,17.0,136.0,70.0,8.0,49.0,5.0,29.0,15.0,33.708333333333336,25.6,-1.326851851851852,52.02136752136752,24346.0,3.0,3.0,3.0,4.0,52.02136752136752
243,E06000044,2021,202021.0,E12000008,South East,Portsmouth,,31.3,,14.0,167.0,6.0,44.0,13.0,67.0,4.0,18.0,27.0,7.0,,,,,,24330.0,380.0,380.0,14.0,167.0,13.0,67.0,27.0,6.0,44.0,4.0,18.0,7.0,33.708333333333336,31.3,-1.326851851851852,64.02631578947368,24330.0,3.0,3.0,3.0,4.0,64.02631578947368
93,E06000044,2022,202122.0,E12000008,South East,Portsmouth,,18.4,-1.73,11.0,180.0,5.0,47.0,16.0,49.0,6.0,13.0,33.0,9.0,15/05/2023,3.0,3.0,4.0,3.0,25541.0,386.0,386.0,11.0,180.0,16.0,49.0,33.0,5.0,47.0,6.0,13.0,9.0,30.285714285714285,18.4,-1.73,66.16839378238342,25541.0,3.0,3.0,3.0,4.0,66.16839378238342
694,E06000038,2018,201718.0,E12000008,South East,Reading,,40.0,-1.35,9.0,77.0,7.0,28.0,0.0,158.0,0.0,57.0,32.0,12.0,,,,,,21575.0,277.0,277.0,9.0,77.0,0.0,158.0,32.0,7.0,28.0,0.0,57.0,12.0,32.75,40.0,-1.35,77.88808664259928,21575.0,2.0,2.0,2.0,2.0,77.88808664259928
545,E06000038,2019,201819.0,E12000008,South East,Reading,,,-1.17,,86.0,,32.0,0.0,152.0,0.0,56.0,33.0,12.0,16/09/2019,2.0,2.0,2.0,2.0,25530.0,271.0,271.0,6.0,86.0,0.0,152.0,33.0,2.214022140221402,32.0,0.0,56.0,12.0,37.22222222222222,13.566666666666668,-1.17,94.20664206642067,25530.0,2.0,2.0,2.0,2.0,94.20664206642067
394,E06000038,2020,201920.0,E12000008,South East,Reading,,,,6.0,90.0,4.0,32.0,8.0,160.0,4.0,58.0,41.0,15.0,,,,,,28525.0,277.0,277.0,6.0,90.0,8.0,160.0,41.0,4.0,32.0,4.0,58.0,15.0,33.708333333333336,25.654545454545453,-1.326851851851852,102.9783393501805,28525.0,2.0,2.0,2.0,2.0,102.9783393501805
244,E06000038,2021,202021.0,E12000008,South East,Reading,,43.5,,8.0,94.0,6.0,35.0,,151.0,,56.0,21.0,8.0,,,,,,28933.0,271.0,271.0,8.0,94.0,6.0,151.0,21.0,6.0,35.0,2.214022140221402,56.0,8.0,33.708333333333336,43.5,-1.326851851851852,106.76383763837639,28933.0,2.0,2.0,2.0,2.0,106.76383763837639
94,E06000038,2022,202122.0,E12000008,South East,Reading,,,-0.46,,76.0,,32.0,7.0,138.0,4.0,59.0,13.0,6.0,,,,,,24182.0,234.0,234.0,3.0,76.0,7.0,138.0,13.0,1.282051282051282,32.0,4.0,59.0,6.0,30.285714285714285,21.418181818181818,-0.46,103.34188034188034,24182.0,2.0,2.0,2.0,2.0,103.34188034188034
744,E09000026,2018,201718.0,E13000002,Outer London,Redbridge,,,-0.97,0.0,90.0,0.0,40.0,0.0,127.0,0.0,57.0,28.0,13.0,,,,,,13278.0,223.0,223.0,0.0,90.0,0.0,127.0,28.0,0.0,40.0,0.0,57.0,13.0,52.333333333333336,26.04,-0.97,59.54260089686099,13278.0,4.0,4.0,3.0,4.0,59.54260089686099
595,E09000026,2019,201819.0,E13000002,Outer London,Redbridge,,,-1.43,0.0,109.0,0.0,46.0,,137.0,,58.0,18.0,8.0,29/04/2019,4.0,4.0,4.0,3.0,16392.0,236.0,236.0,0.0,109.0,3.0,137.0,18.0,0.0,46.0,1.2711864406779663,58.0,8.0,46.666666666666664,25.6,-1.43,69.45762711864407,16392.0,4.0,4.0,3.0,4.0,69.45762711864407
446,E09000026,2020,201920.0,E13000002,Outer London,Redbridge,,46.7,,0.0,115.0,0.0,49.0,0.0,141.0,0.0,59.0,12.0,5.0,,,,,,17380.0,237.0,237.0,0.0,115.0,0.0,141.0,12.0,0.0,49.0,0.0,59.0,5.0,48.77777777777778,46.7,-1.3151923076923078,73.33333333333333,17380.0,4.0,4.0,3.0,4.0,73.33333333333333
295,E09000026,2021,202021.0,E13000002,Outer London,Redbridge,,,,0.0,122.0,0.0,51.0,0.0,135.0,0.0,57.0,17.0,7.0,,,,,,17499.0,238.0,238.0,0.0,122.0,0.0,135.0,17.0,0.0,51.0,0.0,57.0,7.0,48.77777777777778,36.49090909090909,-1.3151923076923078,73.52521008403362,17499.0,4.0,4.0,3.0,4.0,73.52521008403362
145,E09000026,2022,202122.0,E13000002,Outer London,Redbridge,,42.1,-0.9,0.0,143.0,0.0,50.0,0.0,154.0,0.0,54.0,23.0,8.0,,,,,,22323.0,287.0,287.0,0.0,143.0,0.0,154.0,23.0,0.0,50.0,0.0,54.0,8.0,47.333333333333336,42.1,-0.9,77.78048780487805,22323.0,4.0,4.0,3.0,4.0,77.78048780487805
607,E06000003,2018,201718.0,E12000001,North East,Redcar and Cleveland,,,-1.45,11.0,142.0,9.0,50.0,,99.0,,35.0,29.0,10.0,,,,,,9576.0,283.0,283.0,11.0,142.0,2.0,99.0,29.0,9.0,50.0,0.7067137809187279,35.0,10.0,41.833333333333336,21.266666666666666,-1.45,33.83745583038869,9576.0,2.0,2.0,2.0,2.0,33.83745583038869
458,E06000003,2019,201819.0,E12000001,North East,Redcar and Cleveland,50.0,33.3,-1.79,14.0,142.0,11.0,48.0,23.0,100.0,12.0,34.0,29.0,10.0,,,,,,12357.0,297.0,297.0,14.0,142.0,23.0,100.0,29.0,11.0,48.0,12.0,34.0,10.0,50.0,33.3,-1.79,41.60606060606061,12357.0,2.0,2.0,2.0,2.0,41.60606060606061
307,E06000003,2020,201920.0,E12000001,North East,Redcar and Cleveland,,,,9.0,186.0,6.0,54.0,17.0,80.0,7.0,23.0,38.0,11.0,,,,,,15375.0,344.0,344.0,9.0,186.0,17.0,80.0,38.0,6.0,54.0,7.0,23.0,11.0,43.77272727272727,29.685714285714287,-1.4188888888888889,44.69476744186046,15375.0,2.0,2.0,2.0,2.0,44.69476744186046
157,E06000003,2021,202021.0,E12000001,North East,Redcar and Cleveland,,36.7,,,195.0,,62.0,12.0,71.0,5.0,22.0,26.0,8.0,,,,,,,317.0,317.0,4.0,195.0,12.0,71.0,26.0,1.2618296529968454,62.0,5.0,22.0,8.0,43.77272727272727,36.7,-1.4188888888888889,51.057257955131334,16185.150771776633,2.0,2.0,2.0,2.0,51.057257955131334
8,E06000003,2022,202122.0,E12000001,North East,Redcar and Cleveland,47.0,,-2.3,,208.0,,61.0,14.0,64.0,6.0,19.0,31.0,9.0,20/06/2022,2.0,2.0,2.0,2.0,16979.0,341.0,341.0,2.0,208.0,14.0,64.0,31.0,0.5865102639296188,61.0,6.0,19.0,9.0,47.0,24.12857142857143,-2.3,49.79178885630498,16979.0,2.0,2.0,2.0,2.0,49.79178885630498
745,E09000027,2018,201718.0,E13000002,Outer London,Richmond upon Thames,,,,,26.0,,25.0,,36.0,,35.0,8.0,8.0,,,,,,8399.0,104.0,104.0,1.0,26.0,4.0,36.0,8.0,0.9615384615384616,25.0,3.8461538461538463,35.0,8.0,52.333333333333336,26.04,-1.2111111111111112,80.75961538461539,8399.0,3.0,3.0,3.0,3.0,80.75961538461539
596,E09000027,2019,201819.0,E13000002,Outer London,Richmond upon Thames,,,,,25.0,,22.0,,56.0,,49.0,16.0,14.0,,,,,,13739.0,114.0,114.0,6.0,25.0,2.0,56.0,16.0,5.263157894736842,22.0,1.7543859649122806,49.0,14.0,46.666666666666664,25.6,-1.244705882352941,120.51754385964912,13739.0,3.0,3.0,3.0,3.0,120.51754385964912
447,E09000027,2020,201920.0,E13000002,Outer London,Richmond upon Thames,,,,,27.0,,22.0,,104.0,,85.0,11.0,9.0,,,,,,9728.0,122.0,122.0,1.0,27.0,1.0,104.0,11.0,0.819672131147541,22.0,0.819672131147541,85.0,9.0,48.77777777777778,27.84166666666667,-1.3151923076923078,79.73770491803279,9728.0,3.0,3.0,3.0,3.0,79.73770491803279
296,E09000027,2021,202021.0,E13000002,Outer London,Richmond upon Thames,,,,,33.0,,26.0,8.0,108.0,10.0,84.0,14.0,11.0,,,,,,12151.0,129.0,129.0,1.0,33.0,8.0,108.0,14.0,0.7751937984496124,26.0,10.0,84.0,11.0,48.77777777777778,36.49090909090909,-1.3151923076923078,94.1937984496124,12151.0,3.0,3.0,3.0,3.0,94.1937984496124
146,E09000027,2022,202122.0,E13000002,Outer London,Richmond upon Thames,,,,,23.0,,18.0,6.0,108.0,8.0,84.0,12.0,9.0,31/01/2022,3.0,3.0,3.0,3.0,12244.0,129.0,129.0,2.0,23.0,6.0,108.0,12.0,1.550387596899225,18.0,8.0,84.0,9.0,47.333333333333336,31.557142857142857,-1.4958823529411764,94.91472868217055,12244.0,3.0,3.0,3.0,3.0,94.91472868217055
624,E08000005,2018,201718.0,E12000002,North West,Rochdale,47.0,22.9,-1.15,11.0,306.0,5.0,62.0,,126.0,,25.0,26.0,5.0,,,,,,18189.0,497.0,497.0,11.0,306.0,6.0,126.0,26.0,5.0,62.0,1.2072434607645874,25.0,5.0,47.0,22.9,-1.15,36.59758551307847,18189.0,2.0,2.0,2.0,2.0,36.59758551307847
475,E08000005,2019,201819.0,E12000002,North West,Rochdale,54.0,31.0,-1.11,7.0,322.0,3.0,57.0,,164.0,,29.0,50.0,9.0,,,,,,18861.0,568.0,568.0,7.0,322.0,6.0,164.0,50.0,3.0,57.0,1.056338028169014,29.0,9.0,54.0,31.0,-1.11,33.20598591549296,18861.0,2.0,2.0,2.0,2.0,33.20598591549296
324,E08000005,2020,201920.0,E12000002,North West,Rochdale,,23.9,,9.0,300.0,3.0,56.0,9.0,152.0,2.0,28.0,30.0,6.0,,,,,,22693.0,535.0,535.0,9.0,300.0,9.0,152.0,30.0,3.0,56.0,2.0,28.0,6.0,38.5,23.9,-1.376231884057971,42.41682242990654,22693.0,2.0,2.0,2.0,2.0,42.41682242990654
174,E08000005,2021,202021.0,E12000002,North West,Rochdale,,40.0,,11.0,339.0,4.0,61.0,,150.0,,27.0,28.0,5.0,,,,,,28151.0,559.0,559.0,11.0,339.0,2.0,150.0,28.0,4.0,61.0,0.35778175313059035,27.0,5.0,38.5,40.0,-1.376231884057971,50.35957066189624,28151.0,2.0,2.0,2.0,2.0,50.35957066189624
25,E08000005,2022,202122.0,E12000002,North West,Rochdale,42.0,27.3,-1.62,,349.0,,63.0,0.0,131.0,0.0,24.0,34.0,6.0,23/01/2023,2.0,2.0,2.0,2.0,25365.0,554.0,554.0,5.0,349.0,0.0,131.0,34.0,0.9025270758122743,63.0,0.0,24.0,6.0,42.0,27.3,-1.62,45.785198555956676,25365.0,2.0,2.0,2.0,2.0,45.785198555956676
645,E08000018,2018,201718.0,E12000003,Yorkshire and The Humber,Rotherham,30.0,,-1.62,18.0,288.0,7.0,46.0,25.0,268.0,7.0,43.0,82.0,13.0,,,,,,32292.0,620.0,620.0,18.0,288.0,25.0,268.0,82.0,7.0,46.0,7.0,43.0,13.0,30.0,20.025,-1.62,52.08387096774194,32292.0,3.0,3.0,3.0,3.0,52.08387096774194
496,E08000018,2019,201819.0,E12000003,Yorkshire and The Humber,Rotherham,40.0,,-1.54,9.0,279.0,3.0,43.0,23.0,300.0,5.0,47.0,85.0,13.0,,,,,,38822.0,642.0,642.0,9.0,279.0,23.0,300.0,85.0,3.0,43.0,5.0,47.0,13.0,40.0,22.177777777777777,-1.54,60.47040498442367,38822.0,3.0,3.0,3.0,3.0,60.47040498442367
345,E08000018,2020,201920.0,E12000003,Yorkshire and The Humber,Rotherham,,14.0,,6.0,252.0,2.0,42.0,24.0,276.0,5.0,46.0,64.0,11.0,,,,,,42115.0,595.0,595.0,6.0,252.0,24.0,276.0,64.0,2.0,42.0,5.0,46.0,11.0,34.42857142857143,14.0,-1.1673333333333333,70.78151260504201,42115.0,3.0,3.0,3.0,3.0,70.78151260504201
195,E08000018,2021,202021.0,E12000003,Yorkshire and The Humber,Rotherham,,20.0,,18.0,268.0,6.0,45.0,24.0,265.0,5.0,45.0,53.0,9.0,,,,,,37418.0,595.0,595.0,18.0,268.0,24.0,265.0,53.0,6.0,45.0,5.0,45.0,9.0,34.42857142857143,20.0,-1.1673333333333333,62.88739495798319,37418.0,3.0,3.0,3.0,3.0,62.88739495798319
46,E08000018,2022,202122.0,E12000003,Yorkshire and The Humber,Rotherham,,18.8,-1.19,,246.0,,44.0,26.0,268.0,6.0,48.0,55.0,10.0,27/06/2022,3.0,3.0,3.0,3.0,39056.0,557.0,557.0,1.0,246.0,26.0,268.0,55.0,0.17953321364452424,44.0,6.0,48.0,10.0,27.333333333333332,18.8,-1.19,70.11849192100539,39056.0,3.0,3.0,3.0,3.0,70.11849192100539
657,E06000017,2018,201718.0,E12000004,East Midlands,Rutland,,,,0.0,6.0,0.0,20.0,0.0,8.0,0.0,27.0,,,,,,,,1898.0,30.0,30.0,0.0,6.0,0.0,8.0,3.0,0.0,20.0,0.0,27.0,10.0,33.333333333333336,16.2,-1.19125,63.266666666666666,1898.0,2.0,2.0,2.0,2.0,63.266666666666666
508,E06000017,2019,201819.0,E12000004,East Midlands,Rutland,,,,0.0,13.0,0.0,39.0,0.0,7.0,0.0,21.0,,,,,,,,2255.0,33.0,33.0,0.0,13.0,0.0,7.0,4.0,0.0,39.0,0.0,21.0,12.121212121212121,36.857142857142854,22.357142857142858,-1.26,68.33333333333333,2255.0,2.0,2.0,2.0,2.0,68.33333333333333
357,E06000017,2020,201920.0,E12000004,East Midlands,Rutland,,,,0.0,13.0,0.0,30.0,0.0,12.0,0.0,28.0,6.0,14.0,02/03/2020,2.0,2.0,2.0,2.0,2113.0,43.0,43.0,0.0,13.0,0.0,12.0,6.0,0.0,30.0,0.0,28.0,14.0,33.01180404479897,21.7,-1.2386981810490694,49.13953488372093,2113.0,2.0,2.0,2.0,2.0,49.13953488372093
207,E06000017,2021,202021.0,E12000004,East Midlands,Rutland,,,,0.0,9.0,0.0,26.0,0.0,10.0,0.0,29.0,,,,,,,,2362.0,34.0,34.0,0.0,9.0,0.0,10.0,5.0,0.0,26.0,0.0,29.0,14.705882352941178,33.01180404479897,23.816666666666666,-1.2386981810490694,69.47058823529412,2362.0,2.0,2.0,2.0,2.0,69.47058823529412
57,E06000017,2022,202122.0,E12000004,East Midlands,Rutland,,,,0.0,,0.0,,0.0,13.0,0.0,52.0,,,,,,,,2614.0,25.0,25.0,0.0,6.0,0.0,13.0,4.0,0.0,24.0,0.0,52.0,16.0,29.405985617597292,21.166122794295383,-1.2648445431472082,104.56,2614.0,2.0,2.0,2.0,2.0,104.56
625,E08000006,2018,201718.0,E12000002,North West,Salford,50.0,21.4,-1.2,13.0,332.0,5.0,58.0,16.0,107.0,4.0,19.0,57.0,10.0,08/10/2018,3.0,3.0,3.0,3.0,18803.0,572.0,572.0,13.0,332.0,16.0,107.0,57.0,5.0,58.0,4.0,19.0,10.0,50.0,21.4,-1.2,32.87237762237762,18803.0,3.0,3.0,3.0,3.0,32.87237762237762
476,E08000006,2019,201819.0,E12000002,North West,Salford,26.0,21.6,-1.44,16.0,354.0,6.0,61.0,25.0,108.0,6.0,19.0,67.0,11.0,,,,,,25330.0,583.0,583.0,16.0,354.0,25.0,108.0,67.0,6.0,61.0,6.0,19.0,11.0,26.0,21.6,-1.44,43.44768439108062,25330.0,3.0,3.0,3.0,3.0,43.44768439108062
325,E08000006,2020,201920.0,E12000002,North West,Salford,,19.1,,18.0,349.0,7.0,63.0,24.0,85.0,5.0,15.0,48.0,9.0,,,,,,31893.0,558.0,558.0,18.0,349.0,24.0,85.0,48.0,7.0,63.0,5.0,15.0,9.0,38.5,19.1,-1.376231884057971,57.155913978494624,31893.0,3.0,3.0,3.0,3.0,57.155913978494624
